DATE,DA_DEMD_AVG,DA_LMP_AVG,DA_EC_AVG,DA_CC_AVG,DA_MLC_AVG,RT_LMP_AVG,RT_EC_AVG,RT_CC_AVG,RT_MLC_AVG,DryBulb_avg,SYSLoad_avg,COAL,GAS,HYDRO,NUCLEAR,OIL,REFUSE,SOLAR,WIND,TOTAL,COAL_P,GAS_P,HYDRO_P,NUCLEAR_P,OIL_P,REFUSE_P,SOLAR_P,WIND_P
3/28/10,"12,197.25",35.649,35.649,-0.0088,0.0950,32.611,32.546,0.000,0.065,36.958,"13,138.917","33,469.503","100,791.212","33,051.661",111931.548,13.938,"19,062.002",4.679,"1,606.210","299,930.753",0.111590768,0.336048274,0.11019764,0.373191301,4.64707E-05,0.063554677,1.56003E-05,0.005355269
3/29/10,"13,212.08",34.987,34.987,-0.0517,0.0842,34.527,34.440,0.000,0.087,48.583,"14,326.958","36,893.254","119,274.232","36,599.237",111929.591,30.990,"19,239.053",0.119,"2,367.965","326,334.441",0.11305351,0.365496917,0.112152542,0.342990432,9.49639E-05,0.058955018,3.64657E-07,0.007256252
3/30/10,"13,241.67",36.327,36.327,-0.0263,0.0754,36.540,36.460,0.000,0.079,45.167,"14,529.542","37,063.988","120,611.146","37,313.337",111848.381,45.114,"19,294.153",0.215,"1,802.564","327,978.898",0.113007234,0.367740567,0.113767493,0.341023101,0.000137552,0.058827422,6.5553E-07,0.005495976
3/31/10,"13,300.88",32.386,32.386,0.0163,0.0721,35.713,35.542,0.000,0.171,46.500,"14,217.542","32,916.589","112,897.695","34,939.473",111828.192,643.766,"18,831.581",0.730,"1,466.857","313,524.883",0.104988761,0.360091658,0.111440829,0.356680436,0.002053317,0.060064072,2.32836E-06,0.004678598
4/1/10,"12,383.42",34.877,34.877,0.2258,0.0492,46.258,46.075,0.000,0.183,51.458,"13,668.042","34,393.103","95,909.764","36,501.956",111789.760,1166.862,"19,166.267",2.849,267.285,"299,197.846",0.114951038,0.320556332,0.121999394,0.373631567,0.003899968,0.06405884,9.52213E-06,0.000893339
4/2/10,"11,863.29",37.414,37.414,0.2208,0.0575,41.683,41.377,0.000,0.306,54.000,"13,018.542","33,788.516","86,019.727","37,028.679",111748.724,168.156,"19,722.515",5.603,364.459,"288,846.379",0.116977461,0.297804415,0.12819506,0.386879435,0.000582164,0.068280292,1.93979E-05,0.001261775
4/3/10,"11,676.50",33.085,33.085,0.1529,0.0863,33.559,33.308,0.000,0.251,57.750,"12,172.000","32,115.443","67,793.517","35,755.337",111701.591,14.630,"19,731.686",5.883,"1,119.593","268,237.680",0.11972756,0.252736741,0.13329722,0.416427666,5.45412E-05,0.073560456,2.1932E-05,0.004173884
4/4/10,"11,330.25",30.240,30.240,-0.0071,0.1175,27.160,26.945,0.000,0.214,59.875,"11,566.208","28,517.723","60,208.179","35,678.686",111644.542,14.651,"18,627.348",5.365,"2,115.761","256,812.255",0.111045024,0.234444338,0.138929063,0.434732143,5.70495E-05,0.07253294,2.08907E-05,0.008238552
4/5/10,"12,413.96",36.182,36.182,0.3050,0.1129,36.980,36.699,0.000,0.281,59.375,"13,319.542","35,917.330","96,136.134","39,544.121",111523.284,140.244,"18,805.308",3.671,"1,640.573","303,710.665",0.118261669,0.316538552,0.130203268,0.367202396,0.000461768,0.061918497,1.20872E-05,0.005401763
4/6/10,"12,812.46",35.611,35.611,0.2250,0.1179,34.922,34.714,0.000,0.208,57.333,"13,523.375","36,613.982","107,489.982","36,090.717",111494.020,137.209,"18,486.982",0.985,"1,386.160","311,700.037",0.11746544,0.344850719,0.115786695,0.357696525,0.000440196,0.059310169,3.16009E-06,0.004447096
4/7/10,"14,129.79",38.183,38.183,-0.2229,0.1342,32.579,32.510,0.000,0.069,66.500,"13,878.042","33,249.849","126,239.609","33,337.010",111494.820,97.229,"18,182.356",3.465,"1,463.152","324,067.490",0.102601619,0.389547279,0.102870578,0.344048149,0.000300027,0.056106696,1.06922E-05,0.004514961
4/8/10,"12,946.38",36.782,36.782,0.0188,0.1479,37.484,37.337,0.000,0.147,59.292,"13,707.667","37,405.174","114,195.844","36,719.538",111428.007,122.321,"18,576.928",3.237,"1,066.232","319,517.281",0.117067765,0.357401151,0.114921916,0.348738593,0.000382831,0.058140605,1.01309E-05,0.003337009
4/9/10,"12,507.21",34.649,34.649,0.2400,0.1483,35.100,46.463,-11.686,0.323,49.042,"13,504.542","34,882.742","102,344.871","34,050.323",111450.682,529.835,"19,096.509",0.192,"2,007.905","304,363.059",0.114608987,0.336259175,0.111874033,0.36617677,0.001740799,0.062742532,6.30826E-07,0.006597072
4/10/10,"11,776.63",38.807,38.807,1.9246,0.1825,35.030,34.822,0.003,0.205,46.708,"12,354.542","33,015.691","91,283.938","35,550.350",101687.147,17.025,"17,914.229",6.324,"3,423.326","282,898.030",0.11670527,0.32267435,0.125664891,0.359448056,6.01807E-05,0.063323979,2.23543E-05,0.012100918
4/11/10,"11,156.25",35.197,35.197,0.2558,0.1854,37.566,37.398,0.000,0.168,55.958,"11,952.292","34,947.767","82,002.763","35,340.158",81731.955,13.848,"18,199.989",5.502,"3,277.602","255,519.584",0.136771383,0.32092555,0.138307043,0.319865717,5.41955E-05,0.071227374,2.15326E-05,0.012827205
4/12/10,"12,778.42",42.146,42.146,-2.3996,0.1992,38.560,37.832,0.634,0.095,51.417,"13,239.750","38,505.266","129,947.834","33,868.747",81675.124,63.480,"17,911.937",3.354,"1,302.671","303,278.413",0.126963425,0.428477031,0.111675429,0.26930741,0.000209313,0.059061035,1.10591E-05,0.004295297
4/13/10,"12,735.29",39.615,39.615,0.0804,0.1454,36.158,36.080,0.000,0.078,47.458,"13,366.000","43,013.085","138,954.762","30,104.703",81645.703,28.246,"17,764.452",3.508,294.477,"311,808.936",0.137946928,0.44564073,0.096548558,0.261845296,9.05875E-05,0.056972235,1.12505E-05,0.000944415
4/14/10,"12,556.33",37.478,37.478,0.0363,0.1075,35.929,35.874,-0.054,0.109,51.500,"13,412.708","39,859.303","140,616.807","30,303.122",81607.739,42.926,"17,771.003",4.425,"1,456.190","311,661.515",0.127892926,0.451184379,0.097230876,0.261847341,0.000137733,0.057020203,1.41981E-05,0.004672345
4/15/10,"12,737.25",40.517,40.517,-0.0954,0.0721,34.874,34.847,0.000,0.027,52.458,"13,218.583","43,720.147","128,371.774","28,606.687",81575.459,32.628,"17,808.339",4.519,688.750,"300,808.303",0.145342221,0.426756086,0.095099393,0.271187524,0.000108468,0.059201621,1.50229E-05,0.002289664
4/16/10,"13,225.50",38.083,38.083,-0.7629,0.0604,32.048,31.957,0.000,0.090,42.542,"13,513.333","41,465.251","124,777.890","29,519.563",81533.533,13.340,"17,981.757",0.479,841.274,"296,133.087",0.140022351,0.421357476,0.099683434,0.275327333,4.50473E-05,0.060721877,1.61752E-06,0.002840865
4/17/10,"12,062.71",33.076,33.076,0.0000,0.0858,31.543,31.516,0.000,0.027,41.083,"12,731.333","34,115.714","109,134.546","30,990.746",81512.593,13.323,"18,057.359",0.458,356.383,"274,181.122",0.124427655,0.398038148,0.113030196,0.297294695,4.8592E-05,0.065859235,1.67043E-06,0.001299809
4/18/10,"11,650.04",32.500,32.500,-0.0038,0.0954,31.525,31.523,0.000,0.003,44.250,"12,155.833","33,752.316","103,678.513","32,007.583",81464.957,13.387,"18,630.049",2.341,341.718,"269,890.864",0.125059128,0.384149769,0.11859454,0.301844071,4.96015E-05,0.069028083,8.67388E-06,0.001266134
4/19/10,"12,798.29",35.034,35.034,-0.0142,0.0425,31.104,31.037,0.000,0.068,49.125,"13,143.583","32,934.338","116,768.671","33,662.483",81410.942,24.501,"18,032.250",4.090,"1,802.226","284,639.501",0.115705438,0.410233543,0.118263568,0.28601421,8.60773E-05,0.063351186,1.43691E-05,0.006331609
4/20/10,"12,384.25",36.177,36.177,-0.0125,0.0079,38.188,37.238,0.799,0.151,55.458,"13,220.958","36,296.852","116,850.927","35,216.766",81338.398,74.276,"19,163.878",3.469,"1,023.033","289,967.599",0.125175544,0.402979255,0.121450694,0.280508575,0.000256153,0.066089722,1.19634E-05,0.003528094
4/21/10,"12,223.67",38.365,38.365,0.1533,-0.0067,46.330,44.729,1.458,0.143,56.167,"13,169.375","38,049.341","114,504.111","36,390.161",81311.312,44.120,"19,526.425",3.640,614.669,"290,443.779",0.131004152,0.39423847,0.125291584,0.279955426,0.000151905,0.06722962,1.25325E-05,0.00211631
4/22/10,"12,595.75",39.550,39.550,0.7546,0.0363,39.941,39.805,0.018,0.118,55.583,"13,190.875","36,566.772","123,537.376","31,116.146",81237.111,18.547,"19,016.316",3.145,335.915,"291,831.328",0.125301051,0.423317732,0.106623734,0.278370083,6.35538E-05,0.06516201,1.07768E-05,0.001151059
4/23/10,"12,581.71",37.363,37.363,0.1363,0.0463,34.502,34.379,0.020,0.103,52.583,"12,921.167","34,902.809","120,352.866","28,753.076",81179.467,13.373,"19,589.577",1.443,759.791,"285,552.402",0.122229086,0.421473835,0.100692818,0.284289211,4.6832E-05,0.068602389,5.05336E-06,0.002660776
4/24/10,"11,231.96",35.211,35.211,0.0000,0.1033,35.015,34.970,0.000,0.045,54.625,"11,828.625","35,988.766","99,345.635","29,070.365",80083.781,100.817,"18,099.441",5.710,433.237,"263,127.752",0.136772977,0.377556659,0.110480042,0.304353229,0.000383148,0.068785755,2.17005E-05,0.001646489
4/25/10,"11,064.04",36.619,36.619,0.5492,0.1225,35.668,35.565,0.032,0.070,52.333,"11,764.042","35,045.737","103,369.331","30,966.923",67397.013,15.605,"18,095.936",3.136,464.840,"255,358.521",0.137241306,0.40480079,0.121268415,0.263930934,6.11102E-05,0.070864821,1.22808E-05,0.001820343
4/26/10,"12,428.92",40.718,40.718,0.6854,0.0804,40.943,40.767,0.086,0.090,51.458,"13,187.792","36,944.231","127,670.127","33,067.787",67377.343,13.882,"17,061.716",1.564,407.204,"282,543.854",0.130755741,0.451859509,0.117035945,0.238466851,4.91322E-05,0.060386081,5.53542E-06,0.001441206
4/27/10,"12,473.88",40.654,40.654,0.6408,0.0913,39.021,38.753,0.328,-0.060,45.667,"13,445.625","37,983.340","131,197.636","30,677.517",67351.098,43.715,"17,244.345",0.183,740.776,"285,238.610",0.133163389,0.459957493,0.107550366,0.236121954,0.000153258,0.060455858,6.41568E-07,0.00259704
4/28/10,"12,806.88",39.639,39.639,0.5450,0.1121,41.725,41.332,0.433,-0.040,41.292,"13,762.500","38,936.557","132,117.085","30,022.523",67396.748,11.381,"16,030.832",0.967,"1,177.953","285,694.046",0.136287604,0.462442556,0.105086275,0.235905329,3.98363E-05,0.056111887,3.38474E-06,0.004123128
4/29/10,"12,491.04",43.064,43.064,1.0300,0.1150,40.802,40.433,0.364,0.006,50.417,"13,416.542","38,663.446","124,691.175","31,769.849",67425.891,100.016,"17,706.591",2.712,"2,577.881","282,937.561",0.1366501,0.440702092,0.112285724,0.23830661,0.000353491,0.062581267,9.58515E-06,0.00911113
4/30/10,"12,443.67",38.770,38.770,0.4550,0.0813,34.994,35.230,-0.204,-0.033,58.458,"13,201.583","34,708.895","121,114.022","33,282.714",67406.317,213.698,"18,893.171",2.698,"2,117.949","277,739.464",0.124969259,0.436070626,0.119834299,0.242696216,0.000769419,0.068024798,9.71414E-06,0.007625668
5/1/10,"11,467.83",39.346,39.346,0.8646,0.2142,35.972,35.995,0.040,-0.063,64.875,"12,212.125","35,585.108","108,514.610","29,976.896",64877.761,23.063,"17,706.216",4.448,"1,257.162","257,945.264",0.137956043,0.420688515,0.116214175,0.251517551,8.94104E-05,0.068643307,1.7244E-05,0.004873755
5/2/10,"11,719.46",42.672,42.672,1.1171,0.4475,59.153,58.381,0.938,-0.165,69.875,"12,832.375","35,204.682","128,740.113","29,555.037",67319.342,1487.782,"17,010.688",3.454,739.647,"280,060.745",0.125703736,0.459686391,0.105530809,0.240374073,0.005312355,0.06073928,1.2333E-05,0.002641023
5/3/10,"12,447.13",41.590,41.590,-2.3504,0.2196,87.850,87.771,0.258,-0.179,71.667,"15,074.792","44,386.367","166,255.799","29,159.563",67286.144,3125.247,"17,819.853",0.761,"2,064.766","330,098.500",0.134464007,0.503655118,0.088335945,0.203836564,0.00946762,0.053983441,2.30537E-06,0.006255
5/4/10,"12,789.08",49.049,49.049,0.8550,0.0425,50.518,50.665,0.000,-0.147,64.333,"14,210.250","45,227.768","140,763.272","26,356.160",67357.347,3993.557,"16,913.833",1.843,"1,684.365","302,298.145",0.149613118,0.46564385,0.08718598,0.222817599,0.013210657,0.055950833,6.09663E-06,0.005571867
5/5/10,"13,270.63",51.353,51.353,-0.7696,0.5304,42.315,42.147,0.268,-0.100,63.625,"13,925.000","42,524.240","136,059.739","27,065.146",67396.489,195.602,"17,021.797",3.245,776.875,"291,043.133",0.146109752,0.467489948,0.092993591,0.231568731,0.000672072,0.058485479,1.11496E-05,0.002669278
5/6/10,"12,942.83",39.729,39.729,-1.1263,0.2821,40.671,40.811,-0.116,-0.024,63.833,"13,935.417","42,410.691","132,881.724","27,188.613",67422.040,168.231,"18,552.496",2.506,"1,761.389","290,387.690",0.146048515,0.457601092,0.093628669,0.232179401,0.000579332,0.063888714,8.62984E-06,0.006065646
5/7/10,"12,109.71",40.490,40.490,0.6879,0.0450,41.758,41.715,0.000,0.043,58.708,"13,331.667","40,302.608","120,659.846","28,343.510",67394.498,400.101,"18,584.252",4.510,"1,930.319","277,619.644",0.145172033,0.434622868,0.102094757,0.242758391,0.001441184,0.066941416,1.62452E-05,0.006953107
5/8/10,"10,792.17",42.388,42.388,0.0200,0.0108,42.795,42.866,0.000,-0.071,54.333,"12,366.000","39,792.918","98,375.764","29,762.565",67385.329,747.611,"18,633.669",0.668,731.476,"255,430.000",0.155787958,0.385137862,0.116519457,0.263811334,0.002926872,0.072950198,2.6152E-06,0.002863704
5/9/10,"10,812.13",40.638,40.638,0.0104,0.0821,33.449,33.429,0.000,0.020,45.375,"11,727.292","31,148.700","88,298.440","29,873.280",67370.714,0.724,"19,137.926",6.985,"2,889.377","238,726.146",0.130478796,0.369873353,0.125136188,0.282209197,3.03276E-06,0.080166862,2.92595E-05,0.012103312
5/10/10,"12,153.67",43.434,43.434,0.5021,0.1292,47.063,46.990,0.079,-0.006,46.917,"13,399.625","36,031.910","129,333.532","32,104.122",67409.635,115.806,"19,494.818",4.469,"2,061.805","286,556.097",0.125741209,0.451337568,0.112034336,0.235240624,0.00040413,0.068031419,1.55956E-05,0.007195118
5/11/10,"12,335.96",41.358,41.358,0.3858,0.0996,49.529,49.323,0.160,0.045,46.625,"13,464.417","38,022.072","132,799.346","29,562.789",67367.196,127.813,"18,932.350",4.292,846.870,"287,662.728",0.132175872,0.46164947,0.102768924,0.234188129,0.000444315,0.065814401,1.49203E-05,0.002943968
5/12/10,"12,860.29",44.891,44.891,0.0275,0.1913,42.506,42.422,0.131,-0.047,46.708,"13,602.917","31,560.114","149,882.771","26,753.086",67360.481,42.721,"18,432.746",1.014,405.299,"294,438.232",0.107187554,0.509046566,0.090861454,0.228776272,0.000145093,0.0626031,3.44385E-06,0.001376516
5/13/10,"12,265.54",44.518,44.518,0.6721,0.1179,43.865,42.969,0.842,0.054,52.958,"13,545.625","30,977.829","144,790.258","25,364.205",67310.900,114.589,"18,975.014",4.505,"1,786.112","289,323.412",0.107069901,0.500444319,0.087667309,0.232649337,0.000396059,0.065584095,1.55708E-05,0.00617341
5/14/10,"12,290.79",44.912,44.912,0.5771,0.2108,51.606,50.713,0.856,0.038,57.833,"13,468.750","29,325.572","150,046.833","24,543.407",67304.301,45.056,"19,195.841",1.641,496.471,"290,959.122",0.10078932,0.515697298,0.084353454,0.231318752,0.000154853,0.065974357,5.63997E-06,0.001706326
5/15/10,"11,111.29",45.102,45.102,0.5088,0.5225,58.056,57.819,-0.025,0.263,62.083,"12,305.250","20,921.071","126,925.867","24,341.828",67302.785,557.742,"19,336.791",6.518,"1,018.157","260,410.759",0.080338735,0.487406386,0.09347474,0.258448557,0.002141778,0.074254962,2.50297E-05,0.003909812
5/16/10,"11,063.00",41.756,41.756,0.2146,0.3871,47.262,45.857,1.152,0.254,60.417,"11,955.250","23,296.973","118,258.161","22,872.165",67286.365,82.584,"19,290.774",6.931,"2,054.917","253,148.870",0.092028746,0.467148682,0.09035065,0.265797612,0.000326227,0.076203279,2.73791E-05,0.008117425
5/17/10,"12,303.38",45.911,45.911,1.1075,0.2700,46.858,46.048,0.624,0.187,60.500,"13,569.375","28,082.445","162,326.968","23,046.434",67291.845,101.691,"19,184.371",3.997,677.327,"300,715.078",0.093385557,0.539803222,0.076638771,0.223772767,0.000338164,0.06379584,1.32917E-05,0.002252388
5/18/10,"12,329.46",45.554,45.554,0.4946,0.1392,54.102,53.952,0.015,0.135,54.208,"13,519.042","28,076.116","158,273.515","20,093.415",67701.719,114.019,"19,630.074",1.386,516.821,"294,407.065",0.095364953,0.53760094,0.068250451,0.22995956,0.000387284,0.06667664,4.70777E-06,0.001755464
5/19/10,"12,485.25",47.114,47.114,0.5683,0.1725,42.747,42.502,0.056,0.189,52.958,"13,620.792","26,202.457","148,854.044","18,984.938",75161.350,99.003,"18,465.684",0.690,"1,122.812","288,890.978",0.090700157,0.515260272,0.065716618,0.260172022,0.0003427,0.063919213,2.38844E-06,0.003886629
5/20/10,"12,935.33",48.555,48.555,0.2842,0.3563,42.873,42.514,0.147,0.212,65.458,"14,081.208","25,621.227","162,844.583","21,854.305",83682.141,88.746,"19,388.654",4.274,"1,676.261","315,160.191",0.081295886,0.516704164,0.069343482,0.265522561,0.00028159,0.061519997,1.35614E-05,0.005318759
5/21/10,"12,946.75",43.318,43.318,-0.1092,0.1792,48.304,47.906,0.152,0.246,65.917,"14,094.083","24,525.908","158,322.033","21,672.930",96081.433,390.328,"20,099.975",4.385,598.535,"321,695.527",0.076239506,0.492148693,0.06737094,0.298671958,0.001213346,0.062481363,1.36309E-05,0.001860564
5/22/10,"11,805.25",38.437,38.437,0.0000,0.2833,50.985,50.668,0.140,0.177,62.000,"12,623.708","24,871.569","121,527.780","19,175.874",90263.263,532.119,"19,490.266",5.073,"1,154.124","277,020.068",0.089782553,0.438696665,0.069221967,0.325836549,0.001920868,0.070356874,1.83128E-05,0.004166211
5/23/10,"11,414.04",38.937,38.937,0.0000,0.3121,44.327,44.132,0.000,0.195,62.833,"12,612.875","22,621.318","144,048.439","17,932.012",75701.809,62.842,"19,839.646",4.800,"1,190.975","281,401.841",0.080387953,0.511895866,0.063723862,0.269016751,0.000223318,0.070502901,1.70575E-05,0.004232293
5/24/10,"12,996.71",51.361,51.361,0.4625,0.3771,61.629,61.471,0.000,0.158,68.000,"15,091.958","28,233.264","191,225.039","16,055.361",75986.364,4066.507,"19,634.778",3.610,"1,121.796","336,326.719",0.083945944,0.568569276,0.047737394,0.225930203,0.012090942,0.058380072,1.07336E-05,0.003335435
5/25/10,"14,935.17",51.712,51.712,0.0000,0.5700,45.016,44.762,-0.023,0.278,73.375,"16,509.667","34,589.501","201,373.889","15,666.356",89248.009,6841.584,"20,523.494",3.498,933.734,"369,180.065",0.093692765,0.545462521,0.042435542,0.241746555,0.018531835,0.055592097,9.47505E-06,0.00252921
5/26/10,"16,151.29",47.840,47.840,0.0483,0.3992,77.179,77.100,-0.271,0.349,78.458,"18,063.875","38,067.340","229,545.551","17,007.233",101356.847,5969.631,"20,948.929",3.134,"1,053.200","413,951.865",0.091960789,0.554522326,0.04108505,0.24485177,0.014421075,0.050607162,7.57093E-06,0.002544257
5/27/10,"15,049.96",44.651,44.651,0.0204,0.2808,40.791,40.524,0.211,0.056,64.875,"15,367.083","33,986.922","201,256.908","13,141.291",96440.628,6483.635,"20,733.844",3.088,840.287,"372,886.603",0.091145463,0.53972684,0.035242057,0.25863259,0.017387686,0.055603617,8.28134E-06,0.002253465
5/28/10,"12,837.08",43.263,43.263,0.2325,0.1571,47.410,46.768,0.451,0.192,63.417,"14,259.458","33,600.339","164,846.015","13,328.344",96896.561,795.671,"21,318.045",4.419,293.112,"331,082.506",0.101486301,0.497900107,0.040256866,0.292665904,0.002403241,0.06438892,1.33471E-05,0.000885314
5/29/10,"11,769.83",39.315,39.315,0.0000,0.1829,56.228,55.911,0.000,0.318,65.542,"12,989.625","24,561.801","139,184.372","11,830.700",99724.751,746.063,"21,751.500",4.477,813.483,"298,617.147",0.082251811,0.466096383,0.039618288,0.333955207,0.002498393,0.07284076,1.49924E-05,0.002724167
5/30/10,"12,351.92",44.499,44.499,-0.0071,0.2583,39.347,39.231,0.000,0.116,70.458,"12,942.333","25,232.020","130,116.275","11,249.670",107859.247,0.421,"22,001.846",5.103,"2,318.820","298,783.402",0.084449202,0.435486959,0.037651589,0.360994775,1.40905E-06,0.073638113,1.70793E-05,0.007760873
5/31/10,"12,343.42",43.625,43.625,0.0000,0.2288,45.934,45.869,0.000,0.065,66.958,"13,169.625","26,649.334","138,319.745","10,820.815",108588.611,0.427,"22,269.729",6.179,984.697,"307,639.537",0.086625192,0.449616283,0.035173681,0.352973522,1.38799E-06,0.072389034,2.00852E-05,0.003200814
6/1/10,"14,382.96",46.700,46.700,-0.0458,0.0367,46.233,46.374,0.000,-0.140,68.792,"15,662.917","36,428.811","199,702.529","11,302.660",110853.394,189.044,"21,546.221",1.201,681.058,"380,704.918",0.095687787,0.524559888,0.029688768,0.291179306,0.000496563,0.056595594,3.15467E-06,0.001788939
6/2/10,"15,255.04",48.444,48.444,0.1746,0.1754,42.160,41.588,0.690,-0.117,69.000,"15,932.250","33,341.202","210,706.921","11,146.267",110948.340,501.648,"20,935.725",2.417,460.220,"388,042.740",0.085921468,0.542999261,0.028724328,0.285917835,0.001292765,0.053952111,6.2287E-06,0.001186003
6/3/10,"15,212.79",49.254,49.254,0.7442,0.1708,44.148,44.169,0.018,-0.040,69.833,"16,274.708","35,981.021","212,947.793","11,509.686",111336.145,1400.496,"20,824.583",1.714,511.570,"394,513.008",0.091203637,0.539773819,0.029174414,0.282211594,0.003549936,0.052785542,4.3446E-06,0.001296713
