Date,Hour,Price
20131021,20,33.7
20131021,21,32.5
20131021,22,30.37
20131021,23,27.49
20131021,24,25.15
20131022,1,25.46
20131022,2,25.46
20131022,3,25.46
20131022,4,25.46
20131022,5,25.46
20131022,6,25.73
20131022,7,28.46
20131022,8,31.03
20131022,9,31.87
20131022,10,32.44
20131022,11,32.56
20131022,12,32.5
20131022,13,32.5
20131022,14,32.44
20131022,15,32.44
20131022,16,31.87
20131022,17,32.44
20131022,18,33.7
20131022,19,36.22
20131022,20,36.22
20131022,21,32.72
20131022,22,31.03
20131022,23,27.18
20131022,24,25.83
20131023,1,26.93
20131023,2,26.74
20131023,3,26.93
20131023,4,26.93
20131023,5,26.74
20131023,6,27.18
20131023,7,32.88
20131023,8,34.93
20131023,9,34.93
20131023,10,34.93
20131023,11,35.72
20131023,12,36.58
20131023,13,34.93
20131023,14,34.99
20131023,15,34.33
20131023,16,34.33
20131023,17,34.84
20131023,18,38.07
20131023,19,40.82
20131023,20,38.09
20131023,21,36.59
20131023,22,33.35
20131023,23,29.57
20131023,24,27.0
20131024,1,29.44
20131024,2,29.44
20131024,3,29.44
20131024,4,29.45
20131024,5,29.45
20131024,6,29.5
20131024,7,33.54
20131024,8,36.99
20131024,9,37.11
20131024,10,37.93
20131024,11,38.54
20131024,12,36.99
20131024,13,35.07
20131024,14,35.21
20131024,15,35.0
20131024,16,35.0
20131024,17,35.07
20131024,18,39.64
20131024,19,42.39
20131024,20,40.93
20131024,21,38.32
20131024,22,33.85
20131024,23,32.29
20131024,24,30.0
20131025,1,29.52
20131025,2,29.52
20131025,3,29.43
20131025,4,29.52
20131025,5,29.52
20131025,6,30.53
20131025,7,32.62
20131025,8,36.54
20131025,9,36.88
20131025,10,36.69
20131025,11,36.57
20131025,12,36.57
20131025,13,36.0
20131025,14,36.0
20131025,15,35.94
20131025,16,35.94
20131025,17,36.0
20131025,18,37.47
20131025,19,40.97
20131025,20,39.16
20131025,21,36.69
20131025,22,32.62
20131025,23,31.51
20131025,24,30.95
20131026,1,28.0
20131026,2,28.0
20131026,3,27.41
20131026,4,27.41
20131026,5,27.41
20131026,6,28.0
20131026,7,29.01
20131026,8,29.6
20131026,9,32.8
20131026,10,32.8
20131026,11,32.8
20131026,12,32.05
20131026,13,30.94
20131026,14,30.94
20131026,15,30.94
20131026,16,30.94
20131026,17,30.94
20131026,18,34.2
20131026,19,36.0
20131026,20,34.21
20131026,21,33.35
20131026,22,30.94
20131026,23,29.5
20131026,24,28.0
20131027,1,28.42
20131027,2,27.41
20131027,3,27.04
20131027,4,26.78
20131027,5,26.78
20131027,6,27.03
20131027,7,27.57
20131027,8,29.11
20131027,9,30.0
20131027,10,32.08
20131027,11,32.08
20131027,12,32.18
20131027,13,32.08
20131027,14,32.0
20131027,15,31.98
20131027,16,31.98
20131027,17,32.5
20131027,18,34.2
20131027,19,36.21
20131027,20,35.9
20131027,21,34.2
20131027,22,32.56
20131027,23,29.59
20131027,24,29.0
20131028,1,28.84
20131028,2,28.83
20131028,3,28.75
20131028,4,28.18
20131028,5,28.83
20131028,6,30.25
20131028,7,32.8
20131028,8,36.16
20131028,9,38.09
20131028,10,38.21
20131028,11,38.21
20131028,12,36.16
20131028,13,36.16
20131028,14,35.85
20131028,15,35.85
20131028,16,35.85
20131028,17,36.19
20131028,18,39.16
20131028,19,41.98
20131028,20,39.67
20131028,21,38.32
20131028,22,34.2
20131028,23,30.61
20131028,24,30.25
20131029,1,29.66
20131029,2,29.14
20131029,3,29.14
20131029,4,29.14
20131029,5,29.66
20131029,6,30.0
20131029,7,34.2
20131029,8,37.66
20131029,9,38.05
20131029,10,37.72
20131029,11,36.57
20131029,12,36.54
20131029,13,35.98
20131029,14,35.95
20131029,15,35.94
20131029,16,35.94
20131029,17,36.54
20131029,18,40.3
20131029,19,42.1
20131029,20,41.21
20131029,21,39.0
20131029,22,35.94
20131029,23,32.5
20131029,24,29.88
20131030,1,29.98
20131030,2,29.98
20131030,3,29.49
20131030,4,29.49
20131030,5,29.98
20131030,6,30.5
20131030,7,34.44
20131030,8,37.02
20131030,9,37.87
20131030,10,37.92
20131030,11,38.23
20131030,12,36.99
20131030,13,36.99
20131030,14,35.91
20131030,15,35.86
20131030,16,35.47
20131030,17,36.99
20131030,18,39.3
20131030,19,42.31
20131030,20,41.55
20131030,21,37.92
20131030,22,33.44
20131030,23,31.99
20131030,24,30.5
20131031,1,30.62
20131031,2,30.57
20131031,3,30.5
20131031,4,30.5
20131031,5,30.57
20131031,6,31.0
20131031,7,37.83
20131031,8,40.75
20131031,9,40.72
20131031,10,40.63
20131031,11,40.75
20131031,12,40.33
20131031,13,40.33
20131031,14,39.62
20131031,15,39.33
20131031,16,38.84
20131031,17,40.0
20131031,18,41.91
20131031,19,43.64
20131031,20,42.22
20131031,21,40.75
20131031,22,37.83
20131031,23,31.15
20131031,24,30.6
20131101,1,28.0
20131101,2,28.0
20131101,3,27.71
20131101,4,27.71
20131101,5,27.72
20131101,6,29.5
20131101,7,34.19
20131101,8,36.51
20131101,9,37.1
20131101,10,37.16
20131101,11,37.35
20131101,12,37.35
20131101,13,36.99
20131101,14,36.51
20131101,15,36.32
20131101,16,36.26
20131101,17,36.51
20131101,18,37.16
20131101,19,38.62
20131101,20,37.35
20131101,21,36.32
20131101,22,34.93
20131101,23,31.66
20131101,24,29.5
20131102,1,30.32
20131102,2,30.01
20131102,3,29.77
20131102,4,28.0
20131102,5,28.0
20131102,6,30.0
20131102,7,31.0
20131102,8,34.48
20131102,9,36.74
20131102,10,37.7
20131102,11,38.62
20131102,12,38.08
20131102,13,37.54
20131102,14,37.03
20131102,15,37.0
20131102,16,37.0
20131102,17,37.54
20131102,18,38.69
20131102,19,39.95
20131102,20,38.95
20131102,21,38.62
20131102,22,37.0
20131102,23,35.24
20131102,24,30.67
20131103,1,31.0
20131103,2,0.0
20131103,3,29.5
20131103,4,31.0
20131103,5,31.0
20131103,6,31.0
20131103,7,31.76
20131103,8,33.4
20131103,9,36.89
20131103,10,38.4
20131103,11,39.0
20131103,12,39.21
20131103,13,39.21
20131103,14,39.13
20131103,15,39.0
20131103,16,39.21
20131103,17,41.5
20131103,18,43.17
20131103,19,43.79
20131103,20,43.05
20131103,21,41.65
20131103,22,40.33
20131103,23,38.4
20131103,24,36.01
20131104,1,32.0
20131104,2,32.0
20131104,3,31.76
20131104,4,31.76
20131104,5,32.0
20131104,6,35.0
20131104,7,41.1
20131104,8,43.17
20131104,9,43.04
20131104,10,42.09
20131104,11,41.95
20131104,12,41.11
20131104,13,41.1
20131104,14,41.1
20131104,15,39.95
20131104,16,41.1
20131104,17,43.79
20131104,18,46.12
20131104,19,47.51
20131104,20,45.72
20131104,21,43.43
20131104,22,40.33
20131104,23,38.36
20131104,24,35.0
20131105,1,31.48
20131105,2,30.99
20131105,3,30.0
20131105,4,30.0
20131105,5,30.73
20131105,6,32.0
20131105,7,37.54
20131105,8,39.45
20131105,9,39.11
20131105,10,39.09
20131105,11,39.09
20131105,12,38.49
20131105,13,38.24
20131105,14,38.05
20131105,15,37.83
20131105,16,38.24
20131105,17,40.45
20131105,18,42.56
20131105,19,42.24
20131105,20,41.71
20131105,21,39.94
20131105,22,36.99
20131105,23,33.2
20131105,24,31.18
20131106,1,27.86
20131106,2,27.81
20131106,3,27.81
20131106,4,27.81
20131106,5,27.81
20131106,6,28.13
20131106,7,33.21
20131106,8,34.55
20131106,9,34.44
20131106,10,33.74
20131106,11,33.74
20131106,12,33.74
20131106,13,33.33
20131106,14,33.74
20131106,15,33.33
20131106,16,33.74
20131106,17,35.57
20131106,18,39.05
20131106,19,37.74
20131106,20,36.03
20131106,21,34.55
20131106,22,32.37
20131106,23,29.62
20131106,24,27.88
20131107,1,26.48
20131107,2,26.41
20131107,3,26.4
20131107,4,26.4
20131107,5,26.41
20131107,6,27.26
20131107,7,31.76
20131107,8,33.27
20131107,9,33.77
20131107,10,34.19
20131107,11,34.93
20131107,12,34.93
20131107,13,34.46
20131107,14,34.19
20131107,15,33.77
20131107,16,34.19
20131107,17,35.45
20131107,18,38.92
20131107,19,38.58
20131107,20,35.59
20131107,21,34.93
20131107,22,33.24
20131107,23,29.0
20131107,24,27.63
20131108,1,33.03
20131108,2,32.6
20131108,3,32.6
20131108,4,32.6
20131108,5,32.73
20131108,6,33.33
20131108,7,37.79
20131108,8,41.84
20131108,9,41.84
20131108,10,41.84
20131108,11,41.84
20131108,12,40.92
20131108,13,40.66
20131108,14,40.66
20131108,15,40.36
20131108,16,40.66
20131108,17,42.36
20131108,18,44.53
20131108,19,43.74
20131108,20,43.0
20131108,21,41.84
20131108,22,40.66
20131108,23,35.59
20131108,24,33.33
20131110,1,29.0
20131110,2,29.0
20131110,3,29.05
20131110,4,29.02
20131110,5,29.0
20131110,6,29.04
20131110,7,29.06
20131110,8,31.0
20131110,9,33.01
20131110,10,34.06
20131110,11,34.48
20131110,12,34.06
20131110,13,33.99
20131110,14,33.79
20131110,15,33.41
20131110,16,33.99
20131110,17,36.1
20131110,18,41.13
20131110,19,40.17
20131110,20,38.26
20131110,21,36.0
20131110,22,34.73
20131110,23,32.8
20131110,24,30.01
20131111,1,30.87
20131111,2,30.01
20131111,3,30.01
20131111,4,30.02
20131111,5,31.0
20131111,6,33.03
20131111,7,34.08
20131111,8,35.02
20131111,9,35.92
20131111,10,36.0
20131111,11,35.92
20131111,12,35.65
20131111,13,35.0
20131111,14,35.0
20131111,15,35.0
20131111,16,35.0
20131111,17,37.58
20131111,18,41.73
20131111,19,40.08
20131111,20,38.25
20131111,21,36.34
20131111,22,35.0
20131111,23,33.35
20131111,24,32.0
20131112,1,44.05
20131112,2,44.76
20131112,3,45.84
20131112,4,45.18
20131112,5,46.0
20131112,6,49.0
20131112,7,54.41
20131112,8,55.24
20131112,9,56.68
20131112,10,56.68
20131112,11,55.25
20131112,12,55.24
20131112,13,55.15
20131112,14,55.13
20131112,15,55.11
20131112,16,55.15
20131112,17,60.0
20131112,18,62.0
20131112,19,61.67
20131112,20,61.37
20131112,21,59.53
20131112,22,55.24
20131112,23,53.05
20131112,24,52.31
20131113,1,58.0
20131113,2,58.0
20131113,3,57.94
20131113,4,58.0
20131113,5,58.0
20131113,6,62.93
20131113,7,68.87
20131113,8,71.68
20131113,9,71.68
20131113,10,69.18
20131113,11,68.87
20131113,12,68.87
20131113,13,68.5
20131113,14,65.5
20131113,15,65.46
20131113,16,68.87
20131113,17,72.2
20131113,18,75.4
20131113,19,75.0
20131113,20,73.54
20131113,21,71.68
20131113,22,65.46
20131113,23,64.73
20131113,24,59.32
20131114,1,37.51
20131114,2,37.09
20131114,3,36.66
20131114,4,36.84
20131114,5,37.51
20131114,6,38.98
20131114,7,42.72
20131114,8,42.95
20131114,9,42.77
20131114,10,42.72
20131114,11,42.72
20131114,12,42.72
20131114,13,42.67
20131114,14,42.67
20131114,15,42.5
20131114,16,42.67
20131114,17,45.0
20131114,18,48.39
20131114,19,48.0
20131114,20,46.23
20131114,21,42.95
20131114,22,42.67
20131114,23,40.47
20131114,24,37.2
20131115,1,29.68
20131115,2,29.68
20131115,3,29.68
20131115,4,30.0
20131115,5,30.8
20131115,6,34.0
20131115,7,38.78
20131115,8,40.0
20131115,9,39.55
20131115,10,39.29
20131115,11,38.78
20131115,12,38.78
20131115,13,38.78
20131115,14,38.78
20131115,15,38.51
20131115,16,38.78
20131115,17,41.27
20131115,18,43.03
20131115,19,41.78
20131115,20,41.1
20131115,21,39.36
20131115,22,36.99
20131115,23,34.87
20131115,24,30.8
20131116,1,26.39
20131116,2,25.81
20131116,3,25.78
20131116,4,25.74
20131116,5,25.74
20131116,6,25.81
20131116,7,26.39
20131116,8,29.08
20131116,9,32.44
20131116,10,32.44
20131116,11,32.44
20131116,12,32.44
20131116,13,31.76
20131116,14,31.43
20131116,15,30.32
20131116,16,31.43
20131116,17,36.01
20131116,18,38.86
20131116,19,37.44
20131116,20,36.62
20131116,21,34.0
20131116,22,31.76
20131116,23,28.62
20131116,24,26.39
20131117,1,26.39
20131117,2,25.86
20131117,3,25.85
20131117,4,25.83
20131117,5,25.83
20131117,6,25.85
20131117,7,27.21
20131117,8,28.93
20131117,9,31.76
20131117,10,33.0
20131117,11,33.9
20131117,12,33.9
20131117,13,33.0
20131117,14,33.0
20131117,15,32.44
20131117,16,33.0
20131117,17,36.97
20131117,18,40.39
20131117,19,39.23
20131117,20,36.92
20131117,21,36.01
20131117,22,32.44
20131117,23,28.62
20131117,24,26.39
20131118,1,25.81
20131118,2,25.77
20131118,3,25.74
20131118,4,25.74
20131118,5,25.78
20131118,6,26.52
20131118,7,31.58
20131118,8,33.13
20131118,9,34.18
20131118,10,35.07
20131118,11,35.07
20131118,12,35.07
20131118,13,34.18
20131118,14,34.18
20131118,15,34.18
20131118,16,34.89
20131118,17,36.97
20131118,18,40.29
20131118,19,38.0
20131118,20,36.97
20131118,21,36.01
20131118,22,33.0
20131118,23,30.8
20131118,24,26.52
20131119,1,36.31
20131119,2,36.01
20131119,3,36.01
20131119,4,36.01
20131119,5,36.01
20131119,6,36.65
20131119,7,39.84
20131119,8,42.43
20131119,9,42.21
20131119,10,42.21
20131119,11,42.21
20131119,12,42.1
20131119,13,41.87
20131119,14,41.82
20131119,15,41.74
20131119,16,41.97
20131119,17,46.22
20131119,18,48.0
20131119,19,47.93
20131119,20,46.89
20131119,21,45.07
20131119,22,42.21
20131119,23,38.93
20131119,24,37.2
20131120,1,39.0
20131120,2,39.1
20131120,3,39.0
20131120,4,39.0
20131120,5,39.0
20131120,6,40.85
20131120,7,45.48
20131120,8,47.2
20131120,9,46.57
20131120,10,45.91
20131120,11,45.91
20131120,12,45.7
20131120,13,45.07
20131120,14,44.65
20131120,15,44.64
20131120,16,44.64
20131120,17,49.19
20131120,18,52.15
20131120,19,52.39
20131120,20,51.72
20131120,21,49.19
20131120,22,45.7
20131120,23,43.0
20131120,24,40.85
20131121,1,34.07
20131121,2,33.4
20131121,3,33.4
20131121,4,33.4
20131121,5,35.07
20131121,6,35.95
20131121,7,40.76
20131121,8,41.29
20131121,9,41.29
20131121,10,41.18
20131121,11,41.17
20131121,12,41.17
20131121,13,40.67
20131121,14,40.04
20131121,15,39.28
20131121,16,40.67
20131121,17,43.53
20131121,18,47.95
20131121,19,45.0
20131121,20,44.34
20131121,21,41.81
20131121,22,38.95
20131121,23,36.71
20131121,24,35.07
20131122,1,35.89
20131122,2,35.89
20131122,3,35.89
20131122,4,35.89
20131122,5,36.32
20131122,6,37.09
20131122,7,43.34
20131122,8,45.0
20131122,9,44.71
20131122,10,45.0
20131122,11,45.0
20131122,12,44.71
20131122,13,44.66
20131122,14,44.58
20131122,15,44.39
20131122,16,44.58
20131122,17,46.0
20131122,18,50.0
20131122,19,47.73
20131122,20,45.35
20131122,21,44.58
20131122,22,41.96
20131122,23,37.56
20131122,24,36.32
20131123,1,68.19
20131123,2,67.02
20131123,3,67.02
20131123,4,67.02
20131123,5,67.02
20131123,6,67.02
20131123,7,68.19
20131123,8,72.01
20131123,9,76.44
20131123,10,76.8
20131123,11,76.84
20131123,12,76.83
20131123,13,76.8
20131123,14,76.8
20131123,15,76.8
20131123,16,76.84
20131123,17,83.93
20131123,18,91.23
20131123,19,90.0
20131123,20,88.91
20131123,21,80.0
20131123,22,77.81
20131123,23,75.0
20131123,24,70.41
20131124,1,90.0
20131124,2,90.0
20131124,3,90.0
20131124,4,85.5
20131124,5,85.49
20131124,6,90.0
20131124,7,90.0
20131124,8,95.12
20131124,9,99.06
20131124,10,102.13
20131124,11,103.22
20131124,12,103.81
20131124,13,103.81
20131124,14,103.21
20131124,15,102.0
20131124,16,103.81
20131124,17,116.26
20131124,18,144.77
20131124,19,138.39
20131124,20,126.95
20131124,21,113.68
20131124,22,107.61
20131124,23,100.0
20131124,24,95.12
20131125,1,95.12
20131125,2,95.12
20131125,3,95.12
20131125,4,95.12
20131125,5,95.12
20131125,6,100.0
20131125,7,109.0
20131125,8,114.0
20131125,9,112.79
20131125,10,112.65
20131125,11,112.65
20131125,12,112.0
20131125,13,110.0
20131125,14,109.22
20131125,15,109.22
20131125,16,110.0
20131125,17,121.57
20131125,18,144.26
20131125,19,131.27
20131125,20,122.0
20131125,21,114.0
20131125,22,108.5
20131125,23,101.0
20131125,24,95.16
20131126,1,52.03
20131126,2,52.06
20131126,3,52.02
20131126,4,52.0
20131126,5,52.11
20131126,6,56.39
20131126,7,59.5
20131126,8,65.37
20131126,9,66.02
20131126,10,66.02
20131126,11,65.09
20131126,12,63.99
20131126,13,62.19
20131126,14,60.0
20131126,15,60.0
20131126,16,60.0
20131126,17,69.21
20131126,18,75.0
20131126,19,69.35
20131126,20,69.33
20131126,21,66.02
20131126,22,59.41
20131126,23,56.34
20131126,24,52.12
20131127,1,62.34
20131127,2,60.0
20131127,3,58.0
20131127,4,58.0
20131127,5,60.0
20131127,6,62.34
20131127,7,68.5
20131127,8,76.55
20131127,9,77.0
20131127,10,78.0
20131127,11,77.62
20131127,12,77.62
20131127,13,77.0
20131127,14,75.28
20131127,15,75.0
20131127,16,77.0
20131127,17,80.35
20131127,18,83.19
20131127,19,80.35
20131127,20,80.0
20131127,21,74.01
20131127,22,70.0
20131127,23,65.0
20131127,24,62.34
20131128,1,64.08
20131128,2,64.08
20131128,3,63.09
20131128,4,63.89
20131128,5,63.09
20131128,6,64.08
20131128,7,66.82
20131128,8,70.4
20131128,9,77.86
20131128,10,81.88
20131128,11,82.72
20131128,12,82.72
20131128,13,78.0
20131128,14,77.0
20131128,15,75.0
20131128,16,74.27
20131128,17,77.86
20131128,18,81.87
20131128,19,81.87
20131128,20,77.86
20131128,21,77.34
20131128,22,75.0
20131128,23,70.36
20131128,24,66.82
20131129,1,74.27
20131129,2,70.0
20131129,3,70.0
20131129,4,68.0
20131129,5,70.42
20131129,6,74.32
20131129,7,77.86
20131129,8,85.85
20131129,9,89.64
20131129,10,91.28
20131129,11,89.64
20131129,12,89.64
20131129,13,89.27
20131129,14,86.0
20131129,15,85.85
20131129,16,87.0
20131129,17,95.06
20131129,18,97.58
20131129,19,97.49
20131129,20,95.08
20131129,21,91.57
20131129,22,87.0
20131129,23,85.11
20131129,24,75.33
20131130,1,65.49
20131130,2,65.49
20131130,3,65.49
20131130,4,64.54
20131130,5,66.0
20131130,6,65.0
20131130,7,67.23
20131130,8,75.33
20131130,9,78.2
20131130,10,81.0
20131130,11,81.0
20131130,12,80.0
20131130,13,77.86
20131130,14,77.86
20131130,15,77.0
20131130,16,77.86
20131130,17,85.77
20131130,18,91.61
20131130,19,87.74
20131130,20,85.11
20131130,21,81.0
20131130,22,77.86
20131130,23,71.01
20131130,24,65.0
20131201,1,47.85
20131201,2,47.84
20131201,3,47.84
20131201,4,47.44
20131201,5,47.84
20131201,6,47.85
20131201,7,47.85
20131201,8,50.0
20131201,9,51.0
20131201,10,54.2
20131201,11,54.72
20131201,12,54.2
20131201,13,54.2
20131201,14,52.73
20131201,15,52.03
20131201,16,54.2
20131201,17,64.01
20131201,18,67.68
20131201,19,67.0
20131201,20,64.01
20131201,21,61.39
20131201,22,52.86
20131201,23,48.0
20131201,24,47.85
20131202,1,48.46
20131202,2,48.0
20131202,3,47.44
20131202,4,47.45
20131202,5,48.46
20131202,6,48.47
20131202,7,59.48
20131202,8,64.01
20131202,9,67.74
20131202,10,67.75
20131202,11,67.74
20131202,12,67.52
20131202,13,67.0
20131202,14,64.01
20131202,15,63.32
20131202,16,66.19
20131202,17,72.79
20131202,18,77.86
20131202,19,72.96
20131202,20,71.0
20131202,21,67.78
20131202,22,63.32
20131202,23,56.1
20131202,24,48.47
20131203,1,42.06
20131203,2,42.68
20131203,3,42.06
20131203,4,42.06
20131203,5,42.68
20131203,6,43.41
20131203,7,48.98
20131203,8,51.22
20131203,9,51.1
20131203,10,51.1
20131203,11,51.0
20131203,12,51.0
20131203,13,51.0
20131203,14,50.93
20131203,15,50.93
20131203,16,51.0
20131203,17,55.2
20131203,18,59.84
20131203,19,57.05
20131203,20,55.79
20131203,21,53.05
20131203,22,51.0
20131203,23,47.27
20131203,24,43.9
20131204,1,41.22
20131204,2,41.01
20131204,3,41.02
20131204,4,41.02
20131204,5,41.22
20131204,6,42.24
20131204,7,43.6
20131204,8,46.58
20131204,9,46.58
20131204,10,46.58
20131204,11,46.58
20131204,12,46.58
20131204,13,45.48
20131204,14,45.48
20131204,15,45.47
20131204,16,46.58
20131204,17,48.73
20131204,18,51.0
20131204,19,49.68
20131204,20,48.73
20131204,21,48.0
20131204,22,45.47
20131204,23,42.25
20131204,24,41.79
20131205,1,37.7
20131205,2,37.25
20131205,3,36.05
20131205,4,35.95
20131205,5,36.61
20131205,6,37.7
20131205,7,39.16
20131205,8,40.37
20131205,9,40.37
20131205,10,40.36
20131205,11,39.83
20131205,12,39.68
20131205,13,39.33
20131205,14,39.32
20131205,15,39.19
20131205,16,39.33
20131205,17,43.48
20131205,18,46.75
20131205,19,43.03
20131205,20,41.22
20131205,21,40.36
20131205,22,38.97
20131205,23,37.71
20131205,24,35.95
20131206,1,38.11
20131206,2,36.6
20131206,3,36.6
20131206,4,36.6
20131206,5,36.6
20131206,6,38.29
20131206,7,41.81
20131206,8,42.0
20131206,9,43.11
20131206,10,43.63
20131206,11,43.94
20131206,12,43.94
20131206,13,43.2
20131206,14,43.2
20131206,15,43.11
20131206,16,43.2
20131206,17,47.03
20131206,18,48.0
20131206,19,47.73
20131206,20,44.81
20131206,21,44.15
20131206,22,42.1
20131206,23,41.81
20131206,24,39.0
20131207,1,57.0
20131207,2,55.0
20131207,3,53.58
20131207,4,52.18
20131207,5,53.58
20131207,6,57.0
20131207,7,57.76
20131207,8,59.62
20131207,9,62.68
20131207,10,62.86
20131207,11,63.45
20131207,12,62.86
20131207,13,62.68
20131207,14,62.68
20131207,15,62.67
20131207,16,62.68
20131207,17,67.98
20131207,18,73.27
20131207,19,72.96
20131207,20,68.0
20131207,21,67.5
20131207,22,65.0
20131207,23,62.68
20131207,24,60.0
20131208,1,58.71
20131208,2,58.72
20131208,3,58.71
20131208,4,58.01
20131208,5,58.71
20131208,6,63.69
20131208,7,65.0
20131208,8,66.38
20131208,9,68.29
20131208,10,71.94
20131208,11,72.65
20131208,12,72.65
20131208,13,70.0
20131208,14,68.29
20131208,15,68.29
20131208,16,71.06
20131208,17,75.0
20131208,18,77.86
20131208,19,77.86
20131208,20,75.59
20131208,21,74.17
20131208,22,71.94
20131208,23,67.5
20131208,24,63.69
20131209,1,65.06
20131209,2,65.06
20131209,3,63.91
20131209,4,63.91
20131209,5,63.91
20131209,6,66.04
20131209,7,74.17
20131209,8,78.0
20131209,9,80.0
20131209,10,80.18
20131209,11,80.18
20131209,12,80.18
20131209,13,80.0
20131209,14,78.0
20131209,15,77.86
20131209,16,78.0
20131209,17,86.0
20131209,18,93.17
20131209,19,91.11
20131209,20,86.0
20131209,21,81.3
20131209,22,77.36
20131209,23,70.4
20131209,24,66.74
20131210,1,92.76
20131210,2,92.48
20131210,3,92.48
20131210,4,92.48
20131210,5,92.48
20131210,6,96.88
20131210,7,102.47
20131210,8,107.25
20131210,9,107.25
20131210,10,107.49
20131210,11,107.49
20131210,12,107.49
20131210,13,107.25
20131210,14,103.95
20131210,15,103.71
20131210,16,107.05
20131210,17,116.73
20131210,18,130.0
20131210,19,125.0
20131210,20,118.66
20131210,21,116.0
20131210,22,107.05
20131210,23,102.19
20131210,24,97.42
20131211,1,142.19
20131211,2,142.0
20131211,3,142.0
20131211,4,142.0
20131211,5,140.0
20131211,6,142.19
20131211,7,152.0
20131211,8,154.56
20131211,9,154.56
20131211,10,154.56
20131211,11,154.56
20131211,12,153.94
20131211,13,152.04
20131211,14,152.0
20131211,15,152.0
20131211,16,152.04
20131211,17,162.47
20131211,18,166.63
20131211,19,165.0
20131211,20,162.78
20131211,21,160.0
20131211,22,152.06
20131211,23,147.76
20131211,24,142.36
20131212,1,147.81
20131212,2,147.57
20131212,3,147.53
20131212,4,147.53
20131212,5,147.57
20131212,6,148.77
20131212,7,158.77
20131212,8,162.47
20131212,9,164.23
20131212,10,163.2
20131212,11,162.47
20131212,12,162.47
20131212,13,161.0
20131212,14,160.0
20131212,15,160.0
20131212,16,161.32
20131212,17,171.4
20131212,18,175.52
20131212,19,175.0
20131212,20,173.87
20131212,21,170.0
20131212,22,161.0
20131212,23,155.46
20131212,24,149.48
20131213,1,170.85
20131213,2,169.09
20131213,3,168.13
20131213,4,168.13
20131213,5,170.0
20131213,6,175.0
20131213,7,180.0
20131213,8,183.75
20131213,9,183.75
20131213,10,183.75
20131213,11,183.75
20131213,12,183.5
20131213,13,181.73
20131213,14,181.73
20131213,15,181.03
20131213,16,181.73
20131213,17,184.49
20131213,18,188.86
20131213,19,187.58
20131213,20,184.5
20131213,21,183.75
20131213,22,180.0
20131213,23,177.12
20131213,24,174.32
20131214,1,190.59
20131214,2,186.1
20131214,3,185.43
20131214,4,185.43
20131214,5,185.43
20131214,6,188.25
20131214,7,192.27
20131214,8,195.99
20131214,9,200.0
20131214,10,208.45
20131214,11,209.29
20131214,12,209.29
20131214,13,208.28
20131214,14,203.65
20131214,15,201.07
20131214,16,204.98
20131214,17,213.97
20131214,18,218.1
20131214,19,216.16
20131214,20,212.58
20131214,21,209.29
20131214,22,200.0
20131214,23,195.16
20131214,24,192.16
20131215,1,178.51
20131215,2,174.71
20131215,3,172.98
20131215,4,172.93
20131215,5,172.98
20131215,6,174.71
20131215,7,180.56
20131215,8,180.56
20131215,9,190.0
20131215,10,195.0
20131215,11,197.74
20131215,12,197.03
20131215,13,197.03
20131215,14,196.0
20131215,15,195.0
20131215,16,197.74
20131215,17,210.36
20131215,18,215.95
20131215,19,215.95
20131215,20,213.35
20131215,21,209.29
20131215,22,200.37
20131215,23,193.26
20131215,24,181.53
20131216,1,190.0
20131216,2,185.42
20131216,3,184.31
20131216,4,184.31
20131216,5,190.0
20131216,6,197.03
20131216,7,214.64
20131216,8,225.07
20131216,9,225.07
20131216,10,228.57
20131216,11,229.7
20131216,12,228.14
20131216,13,223.48
20131216,14,218.8
20131216,15,216.85
20131216,16,225.06
20131216,17,235.87
20131216,18,241.15
20131216,19,241.05
20131216,20,235.88
20131216,21,235.87
20131216,22,228.56
20131216,23,211.19
20131216,24,201.07
20131217,1,171.44
20131217,2,170.92
20131217,3,166.12
20131217,4,166.12
20131217,5,170.92
20131217,6,171.82
20131217,7,176.5
20131217,8,179.67
20131217,9,179.68
20131217,10,178.39
20131217,11,176.92
20131217,12,176.92
20131217,13,176.88
20131217,14,176.85
20131217,15,176.85
20131217,16,176.85
20131217,17,183.23
20131217,18,188.44
20131217,19,185.51
20131217,20,184.31
20131217,21,180.04
20131217,22,176.69
20131217,23,171.83
20131217,24,171.82
20131218,1,147.23
20131218,2,147.23
20131218,3,147.22
20131218,4,147.22
20131218,5,147.22
20131218,6,147.32
20131218,7,158.56
20131218,8,160.0
20131218,9,160.0
20131218,10,160.0
20131218,11,160.0
20131218,12,160.0
20131218,13,159.19
20131218,14,158.73
20131218,15,158.73
20131218,16,159.18
20131218,17,164.46
20131218,18,171.14
20131218,19,170.0
20131218,20,165.0
20131218,21,161.0
20131218,22,159.18
20131218,23,150.0
20131218,24,147.23
20131219,1,95.8
20131219,2,94.68
20131219,3,92.97
20131219,4,92.97
20131219,5,96.14
20131219,6,97.53
20131219,7,105.61
20131219,8,118.12
20131219,9,115.81
20131219,10,112.91
20131219,11,111.52
20131219,12,110.85
20131219,13,108.57
20131219,14,108.37
20131219,15,108.37
20131219,16,108.57
20131219,17,124.65
20131219,18,134.05
20131219,19,130.62
20131219,20,124.82
20131219,21,118.12
20131219,22,108.17
20131219,23,99.0
20131219,24,96.24
20131220,1,73.37
20131220,2,71.84
